date,commod_sub,place,priceF_m_baht_100p,priceF_m_baht_kg,priceF_m_baht_ton,commod_gr,commod
2002-04-30,หอมหัวใหญ่,ประเทศ,,7.25,7250.0,พืชผัก,หอมหัวใหญ่
2002-04-30,สุกร,ประเทศ,,38.42,38420.0,ปศุสัตว์,สุกร
2002-04-30,ไก่เนื้อ,ประเทศ,,26.25,26250.0,ปศุสัตว์,ไก่เนื้อ
2002-04-30,ไข่ไก่,ประเทศ,167.0,1.336,1336.0,ปศุสัตว์,ไข่ไก่
2002-04-30,ข้าวนาปรัง,ประเทศ,,4.488,4488.0,พืชไร่,ข้าว
2002-04-30,ทุเรียน,ประเทศ,,28.44,28440.0,ไม้ผล,ทุเรียน
2002-04-30,เงาะ,ประเทศ,,14.12,14120.0,ไม้ผล,เงาะ
2002-04-30,ลองกอง,ประเทศ,,28.25,28250.0,ไม้ผล,ลองกอง
2002-04-30,ปาล์มน้ำมัน,ประเทศ,,1.81,1810.0,พืชยืนต้น,ปาล์มน้ำมัน
2002-04-30,มังคุด,ประเทศ,,13.65,13650.0,ไม้ผล,มังคุด
2002-04-30,ลำไย,ประเทศ,,23.75,23750.0,ไม้ผล,ลำไย
2002-05-31,ข้าวหอมมะลิ,ประเทศ,,5.122,5122.0,พืชไร่,ข้าว
2002-05-31,ข้าวเจ้าอื่น,ประเทศ,,4.873,4873.0,พืชไร่,ข้าว
2002-05-31,ข้าวเหนียว,ประเทศ,,5.28,5280.0,พืชไร่,ข้าว
2002-05-31,ข้าวนาปี,ประเทศ,,4.379,4379.0,พืชไร่,ข้าว
2002-05-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.36,4360.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-05-31,มันสำปะหลัง,ประเทศ,,1.12,1120.0,พืชไร่,มันสำปะหลัง
2002-05-31,สับปะรดโรงงาน,ประเทศ,,4.25,4250.0,พืชไร่,สับปะรดโรงงาน
2002-05-31,มะพร้าว,ประเทศ,401.0,3.208,3208.0,พืชยืนต้น,มะพร้าว
2002-05-31,ยางพารา,ประเทศ,,24.25,24250.0,พืชยืนต้น,ยางพารา
2002-05-31,กระเทียม,ประเทศ,,24.15,24150.0,พืชผัก,กระเทียม
2002-05-31,หอมแดง,ประเทศ,,15.23,15230.0,พืชผัก,หอมแดง
2002-05-31,สุกร,ประเทศ,,40.03,40030.0,ปศุสัตว์,สุกร
2002-05-31,ไก่เนื้อ,ประเทศ,,26.64,26640.0,ปศุสัตว์,ไก่เนื้อ
2002-05-31,ไข่ไก่,ประเทศ,173.0,1.384,1384.0,ปศุสัตว์,ไข่ไก่
2002-05-31,ข้าวนาปรัง,ประเทศ,,4.513,4513.0,พืชไร่,ข้าว
2002-05-31,ทุเรียน,ประเทศ,,11.52,11520.0,ไม้ผล,ทุเรียน
2002-05-31,เงาะ,ประเทศ,,6.84,6840.0,ไม้ผล,เงาะ
2002-05-31,ลองกอง,ประเทศ,,27.87,27870.0,ไม้ผล,ลองกอง
2002-05-31,ปาล์มน้ำมัน,ประเทศ,,1.8,1800.0,พืชยืนต้น,ปาล์มน้ำมัน
2002-05-31,มังคุด,ประเทศ,,9.9,9900.0,ไม้ผล,มังคุด
2002-05-31,ลำไย,ประเทศ,,11.75,11750.0,ไม้ผล,ลำไย
2002-06-30,ข้าวหอมมะลิ,ประเทศ,,5.39,5390.0,พืชไร่,ข้าว
2002-06-30,ข้าวเจ้าอื่น,ประเทศ,,4.915,4915.0,พืชไร่,ข้าว
2002-06-30,ข้าวเหนียว,ประเทศ,,5.352,5352.0,พืชไร่,ข้าว
2002-06-30,ข้าวนาปี,ประเทศ,,4.386,4386.0,พืชไร่,ข้าว
2002-06-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.35,4350.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-06-30,มันสำปะหลัง,ประเทศ,,1.06,1060.0,พืชไร่,มันสำปะหลัง
2002-06-30,สับปะรดโรงงาน,ประเทศ,,3.94,3940.0,พืชไร่,สับปะรดโรงงาน
2002-06-30,มะพร้าว,ประเทศ,307.0,2.456,2456.0,พืชยืนต้น,มะพร้าว
2002-06-30,ยางพารา,ประเทศ,,29.9,29900.0,พืชยืนต้น,ยางพารา
2002-06-30,กระเทียม,ประเทศ,,24.26,24260.0,พืชผัก,กระเทียม
2002-06-30,หอมแดง,ประเทศ,,19.16,19160.0,พืชผัก,หอมแดง
2002-06-30,สุกร,ประเทศ,,39.38,39380.0,ปศุสัตว์,สุกร
2002-06-30,ไก่เนื้อ,ประเทศ,,27.06,27060.0,ปศุสัตว์,ไก่เนื้อ
2002-06-30,ไข่ไก่,ประเทศ,169.0,1.352,1352.0,ปศุสัตว์,ไข่ไก่
2002-06-30,ข้าวนาปรัง,ประเทศ,,4.535,4535.0,พืชไร่,ข้าว
2002-06-30,ทุเรียน,ประเทศ,,15.76,15760.0,ไม้ผล,ทุเรียน
2002-06-30,เงาะ,ประเทศ,,5.58,5580.0,ไม้ผล,เงาะ
2002-06-30,ลองกอง,ประเทศ,,26.62,26620.0,ไม้ผล,ลองกอง
2002-06-30,ปาล์มน้ำมัน,ประเทศ,,2.21,2210.0,พืชยืนต้น,ปาล์มน้ำมัน
2002-06-30,มังคุด,ประเทศ,,11.82,11820.0,ไม้ผล,มังคุด
2002-06-30,ลำไย,ประเทศ,,17.08,17080.0,ไม้ผล,ลำไย
2002-07-31,ข้าวหอมมะลิ,ประเทศ,,6.085,6085.0,พืชไร่,ข้าว
2002-07-31,ข้าวเจ้าอื่น,ประเทศ,,4.956,4956.0,พืชไร่,ข้าว
2002-07-31,ข้าวเหนียว,ประเทศ,,5.625,5625.0,พืชไร่,ข้าว
2002-07-31,ข้าวนาปี,ประเทศ,,4.395,4395.0,พืชไร่,ข้าว
2002-07-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.25,4250.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-07-31,มันสำปะหลัง,ประเทศ,,1.02,1020.0,พืชไร่,มันสำปะหลัง
2002-07-31,สับปะรดโรงงาน,ประเทศ,,4.16,4160.0,พืชไร่,สับปะรดโรงงาน
2002-07-31,มะพร้าว,ประเทศ,264.0,2.112,2112.0,พืชยืนต้น,มะพร้าว
2002-07-31,ยางพารา,ประเทศ,,28.82,28820.0,พืชยืนต้น,ยางพารา
2002-07-31,กระเทียม,ประเทศ,,25.54,25540.0,พืชผัก,กระเทียม
2002-07-31,หอมแดง,ประเทศ,,21.78,21780.0,พืชผัก,หอมแดง
2002-07-31,สุกร,ประเทศ,,38.77,38770.0,ปศุสัตว์,สุกร
2002-07-31,ไก่เนื้อ,ประเทศ,,26.75,26750.0,ปศุสัตว์,ไก่เนื้อ
2002-07-31,ไข่ไก่,ประเทศ,164.0,1.312,1312.0,ปศุสัตว์,ไข่ไก่
2002-07-31,ข้าวนาปรัง,ประเทศ,,4.439,4439.0,พืชไร่,ข้าว
2002-07-31,ทุเรียน,ประเทศ,,14.17,14170.0,ไม้ผล,ทุเรียน
2002-07-31,เงาะ,ประเทศ,,7.12,7120.0,ไม้ผล,เงาะ
2002-07-31,ลองกอง,ประเทศ,,32.6,32600.0,ไม้ผล,ลองกอง
2002-07-31,ปาล์มน้ำมัน,ประเทศ,,2.15,2150.0,พืชยืนต้น,ปาล์มน้ำมัน
2002-07-31,มังคุด,ประเทศ,,8.99,8990.0,ไม้ผล,มังคุด
2002-07-31,ลำไย,ประเทศ,,10.59,10590.0,ไม้ผล,ลำไย
2002-08-31,ข้าวหอมมะลิ,ประเทศ,,6.127,6127.0,พืชไร่,ข้าว
2002-08-31,ข้าวเจ้าอื่น,ประเทศ,,5.17,5170.0,พืชไร่,ข้าว
2002-08-31,ข้าวเหนียว,ประเทศ,,5.746,5746.0,พืชไร่,ข้าว
2002-08-31,ข้าวนาปี,ประเทศ,,4.533,4533.0,พืชไร่,ข้าว
2002-08-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.16,4160.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-08-31,มันสำปะหลัง,ประเทศ,,1.04,1040.0,พืชไร่,มันสำปะหลัง
2002-08-31,สับปะรดโรงงาน,ประเทศ,,4.36,4360.0,พืชไร่,สับปะรดโรงงาน
2002-08-31,มะพร้าว,ประเทศ,228.0,1.824,1824.0,พืชยืนต้น,มะพร้าว
2002-08-31,ยางพารา,ประเทศ,,30.15,30150.0,พืชยืนต้น,ยางพารา
2002-08-31,กระเทียม,ประเทศ,,27.44,27440.0,พืชผัก,กระเทียม
2002-08-31,หอมแดง,ประเทศ,,24.73,24730.0,พืชผัก,หอมแดง
2002-08-31,สุกร,ประเทศ,,39.05,39050.0,ปศุสัตว์,สุกร
2002-08-31,ไก่เนื้อ,ประเทศ,,24.16,24160.0,ปศุสัตว์,ไก่เนื้อ
2002-08-31,ไข่ไก่,ประเทศ,167.0,1.336,1336.0,ปศุสัตว์,ไข่ไก่
2002-08-31,ข้าวนาปรัง,ประเทศ,,4.812,4812.0,พืชไร่,ข้าว
2002-08-31,ทุเรียน,ประเทศ,,11.35,11350.0,ไม้ผล,ทุเรียน
2002-08-31,เงาะ,ประเทศ,,3.68,3680.0,ไม้ผล,เงาะ
2002-08-31,ลองกอง,ประเทศ,,32.12,32119.999999999996,ไม้ผล,ลองกอง
2002-08-31,ปาล์มน้ำมัน,ประเทศ,,2.35,2350.0,พืชยืนต้น,ปาล์มน้ำมัน
2002-08-31,มังคุด,ประเทศ,,6.86,6860.0,ไม้ผล,มังคุด
2002-08-31,ลำไย,ประเทศ,,9.18,9180.0,ไม้ผล,ลำไย
2002-09-30,ข้าวหอมมะลิ,ประเทศ,,6.375,6375.0,พืชไร่,ข้าว
2002-09-30,ข้าวเจ้าอื่น,ประเทศ,,5.419,5419.0,พืชไร่,ข้าว
2002-09-30,ข้าวเหนียว,ประเทศ,,5.81,5810.0,พืชไร่,ข้าว
2002-09-30,ข้าวนาปี,ประเทศ,,4.651,4651.0,พืชไร่,ข้าว
2002-09-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,3.98,3980.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-09-30,มันสำปะหลัง,ประเทศ,,0.98,980.0,พืชไร่,มันสำปะหลัง
2002-09-30,สับปะรดโรงงาน,ประเทศ,,4.53,4530.0,พืชไร่,สับปะรดโรงงาน
2002-09-30,มะพร้าว,ประเทศ,225.0,1.8,1800.0,พืชยืนต้น,มะพร้าว
2002-09-30,ยางพารา,ประเทศ,,32.35,32350.0,พืชยืนต้น,ยางพารา
2002-09-30,กระเทียม,ประเทศ,,29.69,29690.0,พืชผัก,กระเทียม
2002-09-30,หอมแดง,ประเทศ,,27.05,27050.0,พืชผัก,หอมแดง
2002-09-30,สุกร,ประเทศ,,38.4,38400.0,ปศุสัตว์,สุกร
2002-09-30,ไก่เนื้อ,ประเทศ,,21.92,21920.0,ปศุสัตว์,ไก่เนื้อ
2002-09-30,ไข่ไก่,ประเทศ,154.0,1.232,1232.0,ปศุสัตว์,ไข่ไก่
2002-09-30,ข้าวนาปรัง,ประเทศ,,4.88,4880.0,พืชไร่,ข้าว
2002-09-30,ทุเรียน,ประเทศ,,15.71,15710.0,ไม้ผล,ทุเรียน
2002-09-30,เงาะ,ประเทศ,,5.99,5990.0,ไม้ผล,เงาะ
2002-09-30,ลองกอง,ประเทศ,,21.63,21630.0,ไม้ผล,ลองกอง
2002-09-30,ปาล์มน้ำมัน,ประเทศ,,2.3,2300.0,พืชยืนต้น,ปาล์มน้ำมัน
2002-09-30,มังคุด,ประเทศ,,11.5,11500.0,ไม้ผล,มังคุด
2002-09-30,ลำไย,ประเทศ,,17.2,17200.0,ไม้ผล,ลำไย
2002-10-31,ข้าวหอมมะลิ,ประเทศ,,6.29,6290.0,พืชไร่,ข้าว
2002-10-31,ข้าวเจ้าอื่น,ประเทศ,,5.643,5643.0,พืชไร่,ข้าว
2002-10-31,ข้าวเหนียว,ประเทศ,,5.734,5734.0,พืชไร่,ข้าว
2002-10-31,ข้าวนาปี,ประเทศ,,4.801,4801.0,พืชไร่,ข้าว
2002-10-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.22,4220.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-10-31,มันสำปะหลัง,ประเทศ,,0.91,910.0,พืชไร่,มันสำปะหลัง
