date,commod_sub,place,priceF_w_baht_100p,priceF_w_baht_kg,priceF_w_baht_ton,commod_gr,commod
2019-07-19,ข้าวเหนียว,ประเทศ,,11.76045,11760.45,พืชไร่,ข้าว
2019-07-19,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.62,7620.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-07-19,มันสำปะหลัง,ประเทศ,,1.66,1660.0,พืชไร่,มันสำปะหลัง
2019-07-19,สับปะรดโรงงาน,ประเทศ,,6.24,6240.0,พืชไร่,สับปะรดโรงงาน
2019-07-19,ปาล์มน้ำมัน,ประเทศ,,2.34,2340.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-07-19,มะพร้าว,ประเทศ,607.91,4.86328,4863.28,พืชยืนต้น,มะพร้าว
2019-07-19,ยางพารา,ประเทศ,,45.14,45140.0,พืชยืนต้น,ยางพารา
2019-07-19,ลำไย,ประเทศ,,25.29,25290.0,ไม้ผล,ลำไย
2019-07-19,สุกร,ประเทศ,,70.82,70820.0,ปศุสัตว์,สุกร
2019-07-19,ไก่เนื้อ,ประเทศ,,37.14,37140.0,ปศุสัตว์,ไก่เนื้อ
2019-07-19,ไข่ไก่,ประเทศ,286.0,2.288,2288.0,ปศุสัตว์,ไข่ไก่
2019-07-19,กุ้ง,ประเทศ,,145.34,145340.0,ประมง,กุ้ง
2019-07-19,ทุเรียน,ประเทศ,,99.47,99470.0,ไม้ผล,ทุเรียน
2019-07-19,มังคุด,ประเทศ,,24.5,24500.0,ไม้ผล,มังคุด
2019-07-19,เงาะ,ประเทศ,,32.47,32470.0,ไม้ผล,เงาะ
2019-07-19,ลองกอง,ประเทศ,,35.0,35000.0,ไม้ผล,ลองกอง
2019-07-26,ข้าวหอมมะลิ,ประเทศ,,15.551879999999999,15551.88,พืชไร่,ข้าว
2019-07-26,ข้าวปทุมธานี,ประเทศ,,9.42855,9428.55,พืชไร่,ข้าว
2019-07-26,ข้าวเจ้าอื่น,ประเทศ,,7.6826300000000005,7682.63,พืชไร่,ข้าว
2019-07-26,ข้าวเหนียว,ประเทศ,,11.87137,11871.37,พืชไร่,ข้าว
2019-07-26,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.33,7330.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-07-26,มันสำปะหลัง,ประเทศ,,1.67,1670.0,พืชไร่,มันสำปะหลัง
2019-07-26,สับปะรดโรงงาน,ประเทศ,,6.2,6200.0,พืชไร่,สับปะรดโรงงาน
2019-07-26,ปาล์มน้ำมัน,ประเทศ,,2.07,2070.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-07-26,มะพร้าว,ประเทศ,585.55,4.684399999999999,4684.4,พืชยืนต้น,มะพร้าว
2019-07-26,ยางพารา,ประเทศ,,44.53,44530.0,พืชยืนต้น,ยางพารา
2019-07-26,ลำไย,ประเทศ,,32.8,32800.0,ไม้ผล,ลำไย
2019-07-26,สุกร,ประเทศ,,69.7,69700.0,ปศุสัตว์,สุกร
2019-07-26,ไก่เนื้อ,ประเทศ,,36.5,36500.0,ปศุสัตว์,ไก่เนื้อ
2019-07-26,ไข่ไก่,ประเทศ,282.36,2.25888,2258.88,ปศุสัตว์,ไข่ไก่
2019-07-26,กุ้ง,ประเทศ,,140.55,140550.0,ประมง,กุ้ง
2019-07-26,ทุเรียน,ประเทศ,,85.35,85350.0,ไม้ผล,ทุเรียน
2019-07-26,มังคุด,ประเทศ,,14.78,14780.0,ไม้ผล,มังคุด
2019-07-26,เงาะ,ประเทศ,,21.84,21840.0,ไม้ผล,เงาะ
2019-07-26,ลองกอง,ประเทศ,,35.0,35000.0,ไม้ผล,ลองกอง
2019-08-02,ข้าวหอมมะลิ,ประเทศ,,15.692120000000001,15692.12,พืชไร่,ข้าว
2019-08-02,ข้าวปทุมธานี,ประเทศ,,9.91376,9913.76,พืชไร่,ข้าว
2019-08-02,ข้าวเจ้าอื่น,ประเทศ,,7.71792,7717.92,พืชไร่,ข้าว
2019-08-02,ข้าวเหนียว,ประเทศ,,11.94933,11949.33,พืชไร่,ข้าว
2019-08-02,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.27,7270.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-08-02,มันสำปะหลัง,ประเทศ,,1.67,1670.0,พืชไร่,มันสำปะหลัง
2019-08-02,สับปะรดโรงงาน,ประเทศ,,6.1,6100.0,พืชไร่,สับปะรดโรงงาน
2019-08-02,ปาล์มน้ำมัน,ประเทศ,,2.02,2020.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-08-02,มะพร้าว,ประเทศ,600.84,4.80672,4806.72,พืชยืนต้น,มะพร้าว
2019-08-02,ยางพารา,ประเทศ,,40.51,40510.0,พืชยืนต้น,ยางพารา
2019-08-02,ลำไย,ประเทศ,,28.51,28510.0,ไม้ผล,ลำไย
2019-08-02,สุกร,ประเทศ,,69.89,69890.0,ปศุสัตว์,สุกร
2019-08-02,ไก่เนื้อ,ประเทศ,,36.5,36500.0,ปศุสัตว์,ไก่เนื้อ
2019-08-02,ไข่ไก่,ประเทศ,285.74,2.28592,2285.92,ปศุสัตว์,ไข่ไก่
2019-08-02,กุ้ง,ประเทศ,,145.97,145970.0,ประมง,กุ้ง
2019-08-02,ทุเรียน,ประเทศ,,79.04,79040.0,ไม้ผล,ทุเรียน
2019-08-02,มังคุด,ประเทศ,,12.23,12230.0,ไม้ผล,มังคุด
2019-08-02,เงาะ,ประเทศ,,17.1,17100.0,ไม้ผล,เงาะ
2019-08-02,ลองกอง,ประเทศ,,35.0,35000.0,ไม้ผล,ลองกอง
2019-08-09,ข้าวหอมมะลิ,ประเทศ,,15.837,15837.0,พืชไร่,ข้าว
2019-08-09,ข้าวปทุมธานี,ประเทศ,,9.97334,9973.34,พืชไร่,ข้าว
2019-08-09,ข้าวเจ้าอื่น,ประเทศ,,7.90686,7906.86,พืชไร่,ข้าว
2019-08-09,ข้าวเหนียว,ประเทศ,,13.37333,13373.33,พืชไร่,ข้าว
2019-08-09,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.26,7260.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-08-09,มันสำปะหลัง,ประเทศ,,1.7,1700.0,พืชไร่,มันสำปะหลัง
2019-08-09,สับปะรดโรงงาน,ประเทศ,,6.3,6300.0,พืชไร่,สับปะรดโรงงาน
2019-08-09,ปาล์มน้ำมัน,ประเทศ,,2.26,2260.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-08-09,มะพร้าว,ประเทศ,690.8,5.5264,5526.4,พืชยืนต้น,มะพร้าว
2019-08-09,ยางพารา,ประเทศ,,38.0,38000.0,พืชยืนต้น,ยางพารา
2019-08-09,ลำไย,ประเทศ,,28.27,28270.0,ไม้ผล,ลำไย
2019-08-09,สุกร,ประเทศ,,69.85,69850.0,ปศุสัตว์,สุกร
2019-08-09,ไก่เนื้อ,ประเทศ,,36.43,36430.0,ปศุสัตว์,ไก่เนื้อ
2019-08-09,ไข่ไก่,ประเทศ,288.25,2.306,2306.0,ปศุสัตว์,ไข่ไก่
2019-08-09,กุ้ง,ประเทศ,,144.67,144670.0,ประมง,กุ้ง
2019-08-09,ทุเรียน,ประเทศ,,69.0,69000.0,ไม้ผล,ทุเรียน
2019-08-09,มังคุด,ประเทศ,,10.46,10460.0,ไม้ผล,มังคุด
2019-08-09,เงาะ,ประเทศ,,19.13,19130.0,ไม้ผล,เงาะ
2019-08-09,ลองกอง,ประเทศ,,35.0,35000.0,ไม้ผล,ลองกอง
2019-08-16,ข้าวหอมมะลิ,ประเทศ,,16.08731,16087.31,พืชไร่,ข้าว
2019-08-16,ข้าวปทุมธานี,ประเทศ,,10.03665,10036.65,พืชไร่,ข้าว
2019-08-16,ข้าวเจ้าอื่น,ประเทศ,,7.95852,7958.52,พืชไร่,ข้าว
2019-08-16,ข้าวเหนียว,ประเทศ,,12.21,12210.0,พืชไร่,ข้าว
2019-08-16,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.53,7530.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-08-16,มันสำปะหลัง,ประเทศ,,1.73,1730.0,พืชไร่,มันสำปะหลัง
2019-08-16,สับปะรดโรงงาน,ประเทศ,,6.53,6530.0,พืชไร่,สับปะรดโรงงาน
2019-08-16,ปาล์มน้ำมัน,ประเทศ,,2.38,2380.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-08-16,มะพร้าว,ประเทศ,670.0,5.36,5360.0,พืชยืนต้น,มะพร้าว
2019-08-16,ยางพารา,ประเทศ,,38.2,38200.0,พืชยืนต้น,ยางพารา
2019-08-16,ลำไย,ประเทศ,,28.27,28270.0,ไม้ผล,ลำไย
2019-08-16,สุกร,ประเทศ,,69.42,69420.0,ปศุสัตว์,สุกร
2019-08-16,ไก่เนื้อ,ประเทศ,,36.17,36170.0,ปศุสัตว์,ไก่เนื้อ
2019-08-16,ไข่ไก่,ประเทศ,283.2,2.2656,2265.6,ปศุสัตว์,ไข่ไก่
2019-08-16,กุ้ง,ประเทศ,,144.9,144900.0,ประมง,กุ้ง
2019-08-16,ทุเรียน,ประเทศ,,66.48,66480.0,ไม้ผล,ทุเรียน
2019-08-16,มังคุด,ประเทศ,,10.21,10210.0,ไม้ผล,มังคุด
2019-08-16,เงาะ,ประเทศ,,19.11,19110.0,ไม้ผล,เงาะ
2019-08-16,ลองกอง,ประเทศ,,35.0,35000.0,ไม้ผล,ลองกอง
2019-08-23,ข้าวหอมมะลิ,ประเทศ,,16.23811,16238.11,พืชไร่,ข้าว
2019-08-23,ข้าวปทุมธานี,ประเทศ,,10.02568,10025.68,พืชไร่,ข้าว
2019-08-23,ข้าวเจ้าอื่น,ประเทศ,,7.95284,7952.84,พืชไร่,ข้าว
2019-08-23,ข้าวเหนียว,ประเทศ,,13.53333,13533.33,พืชไร่,ข้าว
2019-08-23,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.24,7240.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-08-23,มันสำปะหลัง,ประเทศ,,1.74,1740.0,พืชไร่,มันสำปะหลัง
2019-08-23,สับปะรดโรงงาน,ประเทศ,,6.42,6420.0,พืชไร่,สับปะรดโรงงาน
2019-08-23,ปาล์มน้ำมัน,ประเทศ,,2.6,2600.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-08-23,มะพร้าว,ประเทศ,703.03,5.6242399999999995,5624.24,พืชยืนต้น,มะพร้าว
2019-08-23,ยางพารา,ประเทศ,,37.81,37810.0,พืชยืนต้น,ยางพารา
2019-08-23,ลำไย,ประเทศ,,28.27,28270.0,ไม้ผล,ลำไย
2019-08-23,สุกร,ประเทศ,,68.33,68330.0,ปศุสัตว์,สุกร
2019-08-23,ไก่เนื้อ,ประเทศ,,36.12,36120.0,ปศุสัตว์,ไก่เนื้อ
2019-08-23,ไข่ไก่,ประเทศ,287.28,2.29824,2298.24,ปศุสัตว์,ไข่ไก่
2019-08-23,กุ้ง,ประเทศ,,134.81,134810.0,ประมง,กุ้ง
2019-08-23,ทุเรียน,ประเทศ,,66.79,66790.0,ไม้ผล,ทุเรียน
2019-08-23,มังคุด,ประเทศ,,10.72,10720.0,ไม้ผล,มังคุด
2019-08-23,เงาะ,ประเทศ,,18.73,18730.0,ไม้ผล,เงาะ
2019-08-23,ลองกอง,ประเทศ,,12.28,12280.0,ไม้ผล,ลองกอง
2019-08-30,ข้าวหอมมะลิ,ประเทศ,,16.3203,16320.3,พืชไร่,ข้าว
2019-08-30,ข้าวปทุมธานี,ประเทศ,,10.26469,10264.69,พืชไร่,ข้าว
2019-08-30,ข้าวเจ้าอื่น,ประเทศ,,7.9488199999999996,7948.82,พืชไร่,ข้าว
2019-08-30,ข้าวเหนียว,ประเทศ,,13.77667,13776.67,พืชไร่,ข้าว
2019-08-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.37,7370.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-08-30,มันสำปะหลัง,ประเทศ,,1.75,1750.0,พืชไร่,มันสำปะหลัง
2019-08-30,สับปะรดโรงงาน,ประเทศ,,6.33,6330.0,พืชไร่,สับปะรดโรงงาน
2019-08-30,ปาล์มน้ำมัน,ประเทศ,,2.63,2630.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-08-30,มะพร้าว,ประเทศ,729.09,5.83272,5832.72,พืชยืนต้น,มะพร้าว
2019-08-30,ยางพารา,ประเทศ,,38.35,38350.0,พืชยืนต้น,ยางพารา
2019-08-30,ลำไย,ประเทศ,,23.48,23480.0,ไม้ผล,ลำไย
2019-08-30,สุกร,ประเทศ,,67.36,67360.0,ปศุสัตว์,สุกร
2019-08-30,ไก่เนื้อ,ประเทศ,,36.05,36050.0,ปศุสัตว์,ไก่เนื้อ
2019-08-30,ไข่ไก่,ประเทศ,287.74,2.30192,2301.92,ปศุสัตว์,ไข่ไก่
2019-08-30,กุ้ง,ประเทศ,,136.68,136680.0,ประมง,กุ้ง
2019-08-30,ทุเรียน,ประเทศ,,85.6,85600.0,ไม้ผล,ทุเรียน
2019-08-30,มังคุด,ประเทศ,,13.9,13900.0,ไม้ผล,มังคุด
2019-08-30,เงาะ,ประเทศ,,18.67,18670.0,ไม้ผล,เงาะ
2019-08-30,ลองกอง,ประเทศ,,12.09,12090.0,ไม้ผล,ลองกอง
2019-09-06,ข้าวหอมมะลิ,ประเทศ,,16.484009999999998,16484.01,พืชไร่,ข้าว
2019-09-06,ข้าวปทุมธานี,ประเทศ,,10.36317,10363.17,พืชไร่,ข้าว
2019-09-06,ข้าวเจ้าอื่น,ประเทศ,,7.91233,7912.33,พืชไร่,ข้าว
2019-09-06,ข้าวเหนียว,ประเทศ,,13.70833,13708.33,พืชไร่,ข้าว
2019-09-06,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.5,7500.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-09-06,มันสำปะหลัง,ประเทศ,,1.72,1720.0,พืชไร่,มันสำปะหลัง
2019-09-06,สับปะรดโรงงาน,ประเทศ,,6.49,6490.0,พืชไร่,สับปะรดโรงงาน
2019-09-06,ปาล์มน้ำมัน,ประเทศ,,2.49,2490.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-09-06,มะพร้าว,ประเทศ,734.13,5.87304,5873.04,พืชยืนต้น,มะพร้าว
2019-09-06,ยางพารา,ประเทศ,,38.21,38210.0,พืชยืนต้น,ยางพารา
2019-09-06,ลำไย,ประเทศ,,24.09,24090.0,ไม้ผล,ลำไย
2019-09-06,สุกร,ประเทศ,,66.96,66960.0,ปศุสัตว์,สุกร
2019-09-06,ไก่เนื้อ,ประเทศ,,36.08,36080.0,ปศุสัตว์,ไก่เนื้อ
2019-09-06,ไข่ไก่,ประเทศ,290.57,2.32456,2324.56,ปศุสัตว์,ไข่ไก่
2019-09-06,กุ้ง,ประเทศ,,131.65,131650.0,ประมง,กุ้ง
2019-09-06,ทุเรียน,ประเทศ,,79.9,79900.0,ไม้ผล,ทุเรียน
2019-09-06,มังคุด,ประเทศ,,14.42,14420.0,ไม้ผล,มังคุด
2019-09-06,เงาะ,ประเทศ,,19.28,19280.0,ไม้ผล,เงาะ
2019-09-06,ลองกอง,ประเทศ,,12.33,12330.0,ไม้ผล,ลองกอง
